name,address,location,tel,type,type_code,keyword,business_period,open_time,close_time,is_24h,night_ratio,night_service,pcode,citycode,adcode,gridcode,timestamp,night_service_inferred,night_prob
前海湾(地铁站),11号线/机场线;1号线/罗宝线;5号线/环中线,"113.897933,22.537335",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313674112,2026-05-21T20:24:24.595127,True,1.35
福永(地铁站),11号线/机场线;12号线/南宝线,"113.806076,22.673562",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3413060421,2026-05-21T20:24:25.240645,True,1.35
沙田(地铁站),14号线/东部快线,"114.400589,22.756150",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440310,3414130220,2026-05-21T20:24:25.739685,True,1.35
南山(地铁站),11号线/机场线;12号线/南宝线,"113.923483,22.524037",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313672322,2026-05-21T20:24:26.294532,True,1.35
后海(地铁站),11号线/机场线;13号线/石岩线;2号线(8号线),"113.943503,22.518172",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313672501,2026-05-21T20:24:26.861568,True,1.35
民治(地铁站),(在建)22号线/中轴线;5号线/环中线,"114.040850,22.617545",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3314704300,2026-05-21T20:24:27.372583,True,1.35
坂田(地铁站),5号线/环中线,"114.070852,22.627483",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314705502,2026-05-21T20:24:27.906171,True,1.35
坪洲(地铁站),(在建)15号线;1号线/罗宝线,"113.870711,22.568908",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313668901,2026-05-21T20:24:29.216836,True,1.35
龙华(地铁站),(在建)25号线一期;4号线/龙华线,"114.022419,22.651629",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3314708102,2026-05-21T20:24:29.773015,True,1.35
西丽(地铁站),(在建)27号线;5号线/环中线;7号线/西丽线,"113.954396,22.580677",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313679621,2026-05-21T20:24:30.278794,True,1.35
清湖(地铁站),4号线/龙华线,"114.036538,22.664085",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3314709222,2026-05-21T20:24:30.838141,True,1.35
老街(地铁站),(在建)17号线/平湖线;1号线/罗宝线;3号线/龙岗线,"114.116241,22.544301",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440303,3314605900,2026-05-21T20:24:31.395471,True,1.35
翻身(地铁站),5号线/环中线,"113.893232,22.559690",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313677101,2026-05-21T20:24:31.925214,True,1.35
大剧院(地铁站),1号线/罗宝线;2号线(8号线);5号线/环中线,"114.107811,22.541800",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440303,3314605801,2026-05-21T20:24:32.466362,True,1.35
深大(地铁站),(在建)20号线二期;13号线/石岩线;1号线/罗宝线,"113.944173,22.538667",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313674511,2026-05-21T20:24:33.049263,True,1.35
西乡(地铁站),1号线/罗宝线,"113.863048,22.575149",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313669900,2026-05-21T20:24:33.586439,True,1.35
水贝(地铁站),3号线/龙岗线,"114.124974,22.573988",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440303,3314608922,2026-05-21T20:24:34.120603,True,1.35
灵芝(地铁站),12号线/南宝线;5号线/环中线,"113.904158,22.568964",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313678200,2026-05-21T20:24:34.621266,True,1.35
丹竹头(地铁站),(在建)17号线/平湖线;3号线/龙岗线,"114.148054,22.619752",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314714112,2026-05-21T20:24:35.199417,True,1.35
阳台山东(地铁站),6号线/光明线,"113.991600,22.667894",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3413070900,2026-05-21T20:24:35.729784,True,1.35
上梅林(地铁站),4号线/龙华线;9号线/梅林线,"114.059415,22.570459",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440304,3314608412,2026-05-21T20:24:36.236378,True,1.35
横岗(地铁站),3号线/龙岗线,"114.208994,22.648442",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314717622,2026-05-21T20:24:36.787946,True,1.35
罗湖(地铁站),1号线/罗宝线,"114.118623,22.531861",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440303,3314603921,2026-05-21T20:24:37.355275,True,1.35
岗厦(地铁站),10号线/坂田线;1号线/罗宝线,"114.068190,22.534854",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440304,3314604501,2026-05-21T20:24:37.874424,True,1.35
黄贝岭(地铁站),2号线(8号线);5号线/环中线,"114.136332,22.546095",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440303,3314615012,2026-05-21T20:24:38.435098,True,1.35
长圳(地铁站),6号线/光明线,"113.930926,22.726332",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440311,3413077401,2026-05-21T20:24:38.960974,True,1.35
溪涌(地铁站),(在建)32号线;2号线(8号线),"114.360255,22.612110",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314723812,2026-05-21T20:24:39.471171,True,1.35
碧海湾(地铁站),11号线/机场线,"113.856093,22.575073",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313669801,2026-05-21T20:24:40.797568,True,1.35
高新园(地铁站),(在建)20号线二期;1号线/罗宝线,"113.953842,22.540236",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313674620,2026-05-21T20:24:41.328747,True,1.35
下沙(地铁站),9号线/梅林线,"114.024161,22.528994",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440304,3314603112,2026-05-21T20:24:41.881165,True,1.35
上屋(地铁站),(在建)地铁13号线二期北延;13号线/石岩线;6号线/光明线,"113.939795,22.688855",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3413072510,2026-05-21T20:24:42.447712,True,1.35
宝安(地铁站),11号线/机场线,"113.880396,22.554590",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3313676011,2026-05-21T20:24:43.022362,True,1.35
塘尾(地铁站),11号线/机场线,"113.817878,22.702075",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3413064501,2026-05-21T20:24:43.575275,True,1.35
深圳湾公园(地铁站),9号线/梅林线,"113.993114,22.521591",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313672911,2026-05-21T20:24:44.101873,True,1.35
留仙洞(地铁站),13号线/石岩线;5号线/环中线,"113.943543,22.580534",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313679511,2026-05-21T20:24:44.668204,True,1.35
杨美(地铁站),5号线/环中线,"114.079975,22.626777",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314705601,2026-05-21T20:24:45.213511,True,1.35
爱联(地铁站),3号线/龙岗线,"114.234423,22.697495",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3414013822,2026-05-21T20:24:45.708324,True,1.35
元芬(地铁站),6号线/光明线,"114.005138,22.656327",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3314708021,2026-05-21T20:24:46.264432,True,1.35
坂田北(地铁站),10号线/坂田线,"114.063369,22.634919",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314706500,2026-05-21T20:24:46.845265,True,1.35
白石龙(地铁站),(在建)27号线;4号线/龙华线,"114.042431,22.601505",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3314702301,2026-05-21T20:24:47.388725,True,1.35
南油(地铁站),12号线/南宝线;9号线/梅林线,"113.925797,22.510346",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440305,3313671400,2026-05-21T20:24:47.940587,True,1.35
桥头(地铁站),11号线/机场线,"113.811001,22.688133",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3413062412,2026-05-21T20:24:48.487512,True,1.35
福田(地铁站),11号线/机场线;2号线(8号线);3号线/龙岗线,"114.052879,22.540087",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440304,3314604420,2026-05-21T20:24:49.046878,True,1.35
观澜(地铁站),4号线/龙华线,"114.054771,22.715172",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440309,3414005421,2026-05-21T20:24:49.591391,True,1.35
碧头(地铁站),11号线/机场线,"113.819958,22.784044",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440306,3413164501,2026-05-21T20:24:50.134220,True,1.35
凤凰城(地铁站),(在建)地铁13号线二期北延;6号线/光明线,"113.932831,22.747433",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440311,3413079421,2026-05-21T20:24:50.666750,True,1.35
岗头(地铁站),10号线/坂田线,"114.071895,22.657067",[],交通设施服务;地铁站;地铁站,150500,地铁站,,,,False,0.0,False,440000,755,440307,3314708522,2026-05-21T20:24:51.208813,True,1.35
福田高铁站(公交站),(停运)大鹏假日专线4号;326路;M192路;M413路;N4路;高峰专线29路;高快巴士18号;高快巴士28路,"114.057107,22.538716",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604411,2026-05-21T20:24:53.019345,True,1.2000000000000002
市民中心西(公交站),M134路;M183路;M441路;P441路;高快巴士18号;高快巴士28路;高快巴士41号,"114.056295,22.543716",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605401,2026-05-21T20:24:53.522344,True,1.2000000000000002
市民中心(公交站),236路;38路;60路;M262路;M390路;M441路;M588路;红胖子观光巴士(城市中心线区间线);观光巴士黄线;高快巴士28路;高快巴士41号,"114.058104,22.540196",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604421,2026-05-21T20:24:54.035730,True,1.2000000000000002
市民中心东(公交站),38路;60路;64路;M192路;M390路;M454路;M500路;M588路;高峰专线16路;高峰专线59号线;高快巴士28路,"114.063131,22.543590",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605500,2026-05-21T20:24:54.567675,True,1.2000000000000002
儿童医院(公交站),10路;236路;38路;60路;M134路;M183路;M262路;M390路;M588路;P365-1路;P373-1路;P607路;高快巴士28路,"114.056233,22.547348",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605421,2026-05-21T20:24:55.062962,True,1.2000000000000002
中心书城北(公交站),10路;M105路;M183路;P365-1路;P373-1路,"114.057776,22.548450",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605421,2026-05-21T20:24:55.573318,True,1.2000000000000002
市民广场东(公交站),(停运)P475路;(停运)P711路;P130路;P239路;P386路;P544路;P589路;观光巴士黄线;高峰专线16路;高快巴士47路;高快巴士60路,"114.061248,22.539501",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604422,2026-05-21T20:24:56.176996,True,1.2000000000000002
投资大厦1(公交站),(停运)P711路;326路;E38路;M191路;M413路;M448路;P152路;P183A路;P183路;P239路;P327路;P386路;P407路;P40路;P432路;P478路;P4路;P544路;P589路;P781路;高峰专线47路;高快巴士18号;高快巴士60路,"114.054097,22.539583",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604420,2026-05-21T20:24:56.704727,True,1.2000000000000002
广电大厦1(公交站),(停运)P475路;326路;M191路;M413路;M448路;P1013路;P152路;P183路;P386路;P407路;P40路;P432路;P44路;P478路;P544路;P781路;高峰专线16路;高峰专线47路;高快巴士47路;高快巴士60路,"114.053310,22.539888",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604420,2026-05-21T20:24:57.219263,True,1.2000000000000002
莲花山公园(公交站),111路;236路;38路;60路;M105路;M134路;M390路;M555路;高快巴士18号;高快巴士28路,"114.054075,22.548223",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605420,2026-05-21T20:24:57.734073,True,1.2000000000000002
广电大厦2(公交站),223路;M106路;N4路;NA1路;P130路;P150路;P158路;P24路;P298路;深业山水东城-罗湖/福田;高峰专线101号;高峰专线18路;高峰专线221号;高峰专线49路,"114.053173,22.539886",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604420,2026-05-21T20:24:58.235897,True,1.2000000000000002
市民广场西(公交站),223路;M106路,"114.058238,22.539436",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604421,2026-05-21T20:24:58.773797,True,1.2000000000000002
莲花山公园1(公交站),111路;14路;38路;60路;M134路;M390路;M555路;观光巴士黄线,"114.055378,22.548520",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605421,2026-05-21T20:24:59.337149,True,1.2000000000000002
少年宫(公交站),111路;M262路;M555路;M588路,"114.061358,22.548511",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605422,2026-05-21T20:24:59.864270,True,1.2000000000000002
海关综合大楼(公交站),223路;M106路;M133路;P1017路;P183A路;P183路;P327路;P391路;P40路;P432路;P44路;惊蛰无声打卡专线;高峰专线101号;高峰专线18路;高峰专线221号;高峰专线49路,"114.066579,22.539799",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604520,2026-05-21T20:25:00.372975,True,1.2000000000000002
黄埔雅苑(公交站),10路,"114.054061,22.544653",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605410,2026-05-21T20:25:00.902100,True,1.2000000000000002
福田高铁站8(公交站),303路,"114.056834,22.538177",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604411,2026-05-21T20:25:01.401380,True,1.2000000000000002
华强职校(公交站),236路;324路;73路;M105路;M499路,"114.049267,22.545703",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605312,2026-05-21T20:25:01.977143,True,1.2000000000000002
会展中心地铁站(公交站),303路;3路;64路;E25路;M192路;M194路;M224路;M454路;M588路;P1013路;P204路/P204A路;P256路;高峰专线23号;高峰专线29路;高峰专线59号线,"114.060158,22.534822",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604402,2026-05-21T20:25:02.515328,True,1.35
黄埔雅苑公交总站(公交站),10路,"114.052271,22.542870",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605400,2026-05-21T20:25:02.996473,True,1.2000000000000002
莲花山公园2(公交站),236路;M105路;高快巴士18号;高快巴士28路,"114.054397,22.548427",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605421,2026-05-21T20:25:04.279955,True,1.2000000000000002
投资大厦2(公交站),223路;M106路;NA1路;P1017路;P150路;高峰专线101号;高峰专线18路;高峰专线221号;高峰专线49路;高快巴士47路,"114.053305,22.539548",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604420,2026-05-21T20:25:04.802135,True,1.2000000000000002
福华新村(公交站),14路;303路;377路;38路;3路;62路;63路;M102路;M103路;M138路;M194路;M224路;P204路/P204A路;高峰专线29路,"114.070139,22.535213",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604501,2026-05-21T20:25:05.325307,True,1.2000000000000002
岗厦北地铁站1(公交站),(停运)P711路;303路;M103路;M106路;M133路;M448路;P150路;P152路;P183A路;P183路;P239路;P407路;P40路;P432路;P4路;P589路;深业山水东城-罗湖/福田;高峰专线101号;高峰专线47路;高快巴士47路;高快巴士60路,"114.070830,22.539864",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604521,2026-05-21T20:25:05.838902,True,1.35
皇庭广场总站(公交站),高快巴士27路,"114.059848,22.534443",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604402,2026-05-21T20:25:06.402820,True,1.2000000000000002
岗厦地铁站(公交站),303路;38路;3路;62路;63路;M198路;M224路;P1013路;高峰专线23号;高峰专线29路;高快巴士27路,"114.066320,22.534788",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604500,2026-05-21T20:25:06.938636,True,1.35
北大医院1(公交站),222路;323路;F571线;M134路;M392路,"114.051233,22.555907",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314606420,2026-05-21T20:25:07.448476,True,1.2000000000000002
皇岗村北(公交站),229路;337路;339路;369路;M182路;M463路,"114.061964,22.529055",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603412,2026-05-21T20:25:07.969255,True,1.2000000000000002
福华三路口(公交站),60路;62路;63路;M133路;M390路;M500路,"114.063314,22.533467",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604500,2026-05-21T20:25:08.500117,True,1.2000000000000002
购物公园地铁站(公交站),3路;64路;B709路;E25路;E38路;M183路;M194路;M224路;M441路;M454路;M588路;P204路/P204A路;P256路;高峰专线23号;高峰专线59号线,"114.055152,22.534738",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604401,2026-05-21T20:25:09.010420,True,1.35
会展中心南(公交站),229路;337路;339路;369路;A10路;E13路;M182路;M463路;M520路,"114.057625,22.528976",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603411,2026-05-21T20:25:09.558000,True,1.2000000000000002
福田香格里拉(公交站),B709路,"114.057945,22.536826",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604411,2026-05-21T20:25:10.096494,True,1.2000000000000002
购物公园总站(公交站),E25路;M224路;M588路,"114.053347,22.535310",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604400,2026-05-21T20:25:10.586211,True,1.2000000000000002
少年宫东(公交站),64路;M454路;惊蛰无声打卡专线;高峰专线59号线;高快巴士41号,"114.063040,22.547471",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605520,2026-05-21T20:25:11.166568,True,1.2000000000000002
关山月美术馆2(公交站),10路;111路;14路;64路;M555路,"114.064002,22.548711",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605520,2026-05-21T20:25:11.710610,True,1.2000000000000002
会展中心(公交站),M390路;M500路,"114.058827,22.532481",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603422,2026-05-21T20:25:12.220410,True,1.2000000000000002
岗厦村(公交站),377路;M102路;M103路;M138路;M476路,"114.068188,22.533596",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604501,2026-05-21T20:25:12.772857,True,1.2000000000000002
岗厦北地铁站2(公交站),223路;M102路;P386路;P544路;高峰专线101号;高峰专线221号,"114.069016,22.539824",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604521,2026-05-21T20:25:13.302941,True,1.35
莲花一村(公交站),104路;11路;12路;216路;222路;323路;58路;M112路;M207路;M392路;M454路;M588路;P13路;惊蛰无声打卡专线,"114.070716,22.555408",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314606511,2026-05-21T20:25:13.826961,True,1.2000000000000002
购物公园地铁公交接驳站(公交站),3路;E1路;E38路;M183路;高峰专线23号,"114.054011,22.534963",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604400,2026-05-21T20:25:14.375052,True,1.35
岗厦北地铁站(公交站),223路;M106路;M133路;M448路;P150路;P152路;P158路;P183路;P407路;P40路;P432路;高峰专线221号;高峰专线47路;高快巴士60路,"114.069230,22.540348",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604521,2026-05-21T20:25:15.717748,True,1.35
北大医院2(公交站),104路;11路;12路;14路;323路;58路;M392路,"114.050601,22.555366",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314606410,2026-05-21T20:25:16.258255,True,1.2000000000000002
大中华国际广场(公交站),38路;60路;64路;E38路;M133路;M192路;M390路;M454路;M500路;M588路;P4路;P781路;高峰专线59号线;高快巴士47路,"114.063251,22.536159",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604510,2026-05-21T20:25:16.767224,True,1.2000000000000002
福景大厦(公交站),14路;M500路;M555路;P13路;P256路;P95路;高峰专线23号;高快巴士27路,"114.067821,22.543872",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605501,2026-05-21T20:25:17.280442,True,1.2000000000000002
北大医院门诊楼(公交站),B601路,"114.048903,22.555470",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314606312,2026-05-21T20:25:17.845403,True,1.2000000000000002
公交大厦(公交站),104路;11路;12路;14路;216路;222路;323路;58路;M134路;M207路;M392路,"114.064060,22.558828",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314607500,2026-05-21T20:25:18.379952,True,1.2000000000000002
益田中路(公交站),M134路;M390路;M500路;P441路,"114.056515,22.531528",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603421,2026-05-21T20:25:18.922015,True,1.2000000000000002
卓越时代广场(公交站),303路;3路;64路;M192路;M224路;M454路;M588路;高峰专线23号;高峰专线29路;高峰专线59号线,"114.057244,22.534766",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604401,2026-05-21T20:25:19.446914,True,1.2000000000000002
景鹏大厦(公交站),111路;12路;324路;328路;58路;60路;B601路;M148路;M390路;M499路;P607路;高快巴士18号;高快巴士28路,"114.047020,22.557253",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314606322,2026-05-21T20:25:19.971350,True,1.2000000000000002
大中华国际广场北(公交站),B709路,"114.062128,22.536887",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604412,2026-05-21T20:25:20.455538,True,1.2000000000000002
莲花山西2(公交站),111路;38路;60路;M134路;M390路;M555路;高快巴士18号,"114.051190,22.548138",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605420,2026-05-21T20:25:21.038502,True,1.2000000000000002
联合广场(公交站),229路;337路;339路;369路;63路;73路;E13路;E25路;M169线;M182路;M463路;M520路;N68线,"114.069319,22.529175",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603511,2026-05-21T20:25:21.663628,True,1.2000000000000002
新洲村牌坊1(公交站),229路;236路;64路;B709路;M105路;M106路;M133路;M134路;M520路;单车骑友线1号,"114.044831,22.528385",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314603311,2026-05-21T20:25:22.176249,True,1.2000000000000002
特区报社1(公交站),(停运)P475路;223路;M191路;M441路;N4路;P1017路;P150路;P183A路;P183路;P432路;P544路;高峰专线101号;高快巴士47路,"114.044745,22.539699",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604321,2026-05-21T20:25:22.698788,True,1.2000000000000002
购物公园(公交站),M441路,"114.052904,22.536259",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604410,2026-05-21T20:25:23.249250,True,1.2000000000000002
信息枢纽大厦(公交站),B709路;M134路;M183路;M441路;P441路;高峰专线29路;高快巴士41号,"114.056280,22.535618",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604401,2026-05-21T20:25:23.759980,True,1.2000000000000002
莲花二村2(公交站),(停运)高峰专线57号;10路;111路;64路;M105路;高快巴士27路,"114.069717,22.548617",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605521,2026-05-21T20:25:24.317882,True,1.2000000000000002
北环莲花北天桥(公交站),M203路;M240路;M358路;M364路;M398路;M526路;P320路;高快巴士32号线,"114.057817,22.561714",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314607411,2026-05-21T20:25:24.892302,True,1.2000000000000002
田面(公交站),223路;303路;339路;377路;3路;62路;M102路;M103路;M106路;M133路;M138路;M191路;M224路;P204路/P204A路;高峰专线101号;高峰专线221号;高峰专线29路,"114.078845,22.540256",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314604620,2026-05-21T20:25:25.400286,True,1.2000000000000002
关山月美术馆1(公交站),M105路;M183路;M262路;M588路;P441路;高峰专线16路;高峰专线59号线,"114.066008,22.548742",[],交通设施服务;公交车站;公交车站相关,150700,公交站,,,,False,0.0,False,440000,755,440304,3314605520,2026-05-21T20:25:25.902853,True,1.2000000000000002
琴江酒店,沙井街道新沙路215号,"113.831233,22.727849",0755-27291299,住宿服务;宾馆酒店;五星级宾馆,100102,宾馆,,,,False,0.0,False,440000,755,440306,3413067611,2026-05-21T20:25:27.738142,True,1.47
深圳新百合住宿,石龙仔村一区56号,"113.966824,22.698054",19925166279,住宿服务;宾馆酒店;五星级宾馆,100102,宾馆,,,,False,0.0,False,440000,755,440306,3413073721,2026-05-21T20:25:28.282952,True,0.95
深圳福田香格里拉大酒店,益田路4088号,"114.057053,22.536204",0755-88284088,住宿服务;宾馆酒店;五星级宾馆,100102,宾馆,,,,False,0.0,False,440000,755,440304,3314604411,2026-05-21T20:25:28.810570,True,1.47
