统一地址编码,中心坐标,中心点坐标,常用地址,名称,主键,使用用途,更新时间,总层数,更新状态,lng,lat,usage_type,floor_count,building_density_500m,mean_floors_500m,hhi_diversity,morphology_type,occlusion_factor,sidewalk_width_proxy,SCR,BFD,EWW,EWW_proxy,SVI,WES,alpha_env,v_robust,alpha_robust,v_elderly,alpha_elderly,v_wheelchair,alpha_wheelchair,SAI,T_network_base,T_adjusted_robust,AI_star_robust,T_adjusted_elderly,AI_star_elderly,T_adjusted_wheelchair,AI_star_wheelchair,quadrant,illusion_level
4403050070060100016,22.51379223,113.92649258,后海村150号,后海村150号,4403050070060100016,2,2018/11/13 17:22:50,5,1,22.51379223,113.92649258,2,5,780,7.370038412291933,0.3907413752682549,Commercial Block,0.0,4.982853497089082,0.7791930518990937,0.33039857712369375,2.234142356846277,4.982853497089082,0.36627156602244626,5.292457703580331,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5292457703580331,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070150100051,22.53574859,113.93397936,南海大道3688号,银桦斋,4403050070150100051,2,2012/8/1 10:44:02,6,1,22.53574859,113.93397936,2,6,119,6.991666666666666,0.22652777777777777,Mixed-Use,0.0,5.165456012913641,0.4018004601086812,0.5607117078002696,3.4480612097375993,5.165456012913641,0.6011300666311908,5.9644790391750995,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5964479039175099,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070060200014,22.50967927,113.92668921,后海大道2061号,后海别墅A05,4403050070060200014,2,2018/10/31 16:26:16,3,1,22.50967927,113.92668921,2,3,696,6.440459110473458,0.44040559149789327,Commercial Block,0.0,5.456769584576993,0.6159044181694507,0.23122529646460768,2.003263021921839,5.456769584576993,0.39645293974158996,4.4707217638542005,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.4470721763854201,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070120100016,22.51214552,113.92465939,兴南路54号13栋,南油B区23栋,4403050070120100016,1,2018/11/5 15:18:22,7,1,22.51214552,113.92465939,1,7,822,6.375455650060753,0.4042422515498378,Urban Village,0.0,5.493304409494806,0.7152981056716752,0.17192382076940582,1.728660403648331,5.493304409494806,0.3124520507558397,4.281020722730427,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.42810207227304276,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070150100072,22.53159743,113.92977403,南海大道3688号,海星楼,4403050070150100072,2,2012/8/1 10:42:15,6,1,22.53159743,113.92977403,2,6,393,5.692893401015229,0.2685459558349867,Mixed-Use,0.0,5.908707470240884,0.4019287757211529,0.41095162685306885,3.0806154999679705,5.908707470240884,0.45269420977416597,5.0639385013244445,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5063938501324444,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070060100045,22.51275837,113.9263001,后海村107号,后海村107号,4403050070060100045,2,2018/11/12 14:32:49,8,1,22.51275837,113.9263001,2,8,843,7.06042654028436,0.42141349026302205,Urban Village,0.0,5.131283960937797,0.6760066037327542,0.09853933325902865,1.54079896780443,5.131283960937797,0.3201590472233212,3.8776855936702455,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.38776855936702453,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070120300007,22.51158958,113.92371581,南商路22号1栋、3栋,B区58栋、56栋,4403050070120300007,2,2018/11/6 17:20:18,7,1,22.51158958,113.92371581,2,7,764,6.005228758169935,0.4022469990174719,Urban Village,0.0,5.711086226203807,0.7631619984722702,0.1784449962705105,1.6944930412896884,5.711086226203807,0.23568373839348733,4.266024113686116,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.42660241136861166,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
44030500700601T0001,22.51280953,113.92598844,桃园酒店通道,临时货柜箱,44030500700601T0001,9,2018/11/5 15:12:43,1,1,22.51280953,113.92598844,9,1,859,6.859302325581395,0.41132233639805305,Commercial Block,0.0,5.232536030725939,0.6285527322533613,0.16714986937478887,1.9635673447814554,5.232536030725939,0.44679026232349384,4.424342985332453,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.44243429853324534,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070010100007,22.52847986,113.94002254,科苑南路3093号,海阔天空B栋,4403050070010100007,2,2019/3/14 16:23:19,25,1,22.52847986,113.94002254,2,25,103,15.288461538461538,0.26257396449704146,Premium Residential,0.0,2.864027538726334,0.29500447252840056,0.61704993745048,3.956401451054912,2.864027538726334,0.6408580375189074,6.182105243158537,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6182105243158537,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070110400008,22.5083814,113.92811792,后海大道2002号,文德福花园1栋,4403050070110400008,3,2018/11/6 10:42:00,12,1,22.5083814,113.92811792,3,12,518,6.973025048169557,0.5001949057213182,Urban Village,0.0,5.174799027855674,0.6927790341192981,0.24958481299440385,2.2601789371695475,5.174799027855674,0.3271293045405306,4.769169579655932,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.4769169579655932,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070050500012,22.51914025,113.94076315,科苑南路2800号,柏瑞花园2栋,5b2fd8f89756476e88b8da57153811b7,2,2019/7/4 11:14:43,47,1,22.51914025,113.94076315,2,47,24,26.6,0.28640000000000004,Premium Residential,0.0,5.714285714285714,0.3755055116596491,0.5628785257708968,4.611300690880619,5.714285714285714,0.6748867325492255,6.3834863145046405,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.638348631450464,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070060100064,22.51229535,113.92640892,后海村81号,后海村81号,4403050070060100064,2,2018/11/14 18:40:06,4,1,22.51229535,113.92640892,2,4,829,6.951807228915663,0.429168239221948,Commercial Block,0.0,5.185474424053104,0.6858495236080571,0.2634809937242166,1.914300250452093,5.185474424053104,0.3701181688936165,4.652925049454503,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4652925049454503,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070060100082,22.51201674,113.9262815,后海村61号,后海村61号,4403050070060100082,2,2018/11/12 14:59:03,5,1,22.51201674,113.9262815,2,5,834,6.835928143712575,0.4349686256230055,Commercial Block,0.0,5.244563083928711,0.6372441332980666,0.2520213601852766,1.8136373162810275,5.244563083928711,0.2999238597664802,4.275156842565994,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.42751568425659936,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070060100081,22.51206181,113.9262886,后海村62号,后海村62号,4403050070060100081,2,2018/11/12 14:58:44,4,1,22.51206181,113.9262886,2,4,840,6.872770511296076,0.4295704253330713,Commercial Block,0.0,5.2256310679611655,0.6480264467441839,0.2794625733812096,1.7956076749457752,5.2256310679611655,0.4403990329201356,4.645788636366957,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4645788636366957,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070140200010,22.51476284,113.93225938,登良路8号,蔚蓝海岸三期36栋,4403050070140200010,2,2018/11/5 16:39:53,12,1,22.51476284,113.93225938,2,12,179,12.794444444444444,0.3525308641975309,Mixed-Use,0.0,3.3069238718567004,0.38613457269451545,0.4609708482088601,3.215884614471273,3.3069238718567004,0.61203580040675,5.544830323463742,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5544830323463742,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070120500015,22.50882378,113.92255287,南商路,南门一坊东侧,d9df03a567e4455299211a85f3bc4f69,4,2012/2/27 10:58:59,1,1,22.50882378,113.92255287,4,1,463,5.454741379310345,0.4179362366230678,Commercial Block,0.0,6.068830213357312,0.5041014488978469,0.34424732399380076,2.3529405938767414,6.068830213357312,0.5212494810385676,4.886009489928141,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.48860094899281414,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070051100004,22.51970123,113.93473993,南山区地铁2号线E出口,地铁2号线E出口,cab73f3b39104a2793c10c490a943f97,8,2019/4/9 11:31:31,1,1,22.51970123,113.93473993,8,1,83,14.166666666666666,0.19104308390022676,Premium Residential,0.0,3.0476190476190474,0.2771500799096111,0.6408239301466204,4.0593460636361,3.0476190476190474,0.6869292005199988,6.307368466135382,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6307368466135382,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070160300061,22.52936541,113.92796384,桂庙新村33-1号,桂庙新村33-1号,0e072f9137e84271badaf4594a9b2ada,4,2012/11/22 9:45:04,1,1,22.52936541,113.92796384,4,1,394,6.288607594936709,0.3124050632911392,Mixed-Use,0.0,5.54288721276969,0.4715206086253529,0.5228348084774764,3.6116052079080627,5.54288721276969,0.44016675781004994,5.859235617632389,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5859235617632389,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070160200041,22.53594602,113.93605599,科技南一路33号,阳光粤海花园一期1栋幼儿园,43a12300d24840979fe86d154efd6dec,1,2019/1/30 9:57:48,2,1,22.53594602,113.93605599,1,2,112,7.566371681415929,0.2088652204557914,Mixed-Use,0.0,4.893098782138024,0.3508969779886985,0.530391313251644,3.9292800419137928,4.893098782138024,0.5484154791649516,5.931300201621229,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5931300201621229,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041200005,22.53789168,113.93730197,科技南一路28号,达实大厦,881610d09d764bb38742734a744bb207,1,2019/1/17 0:01:24,48,1,22.53789168,113.93730197,1,48,107,7.7592592592592595,0.19050068587105626,Premium Residential,0.0,4.808013355592655,0.25967844000993295,0.5827397730382342,4.130342393693849,4.808013355592655,0.6536024433009439,6.043089639227272,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6043089639227273,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070042100017,22.53474749,113.94806918,白石路3609号,深圳湾科技生态园二区9栋,374c236ca373474ab83af23be5651d5b,1,2019/1/7 15:42:09,40,1,22.53474749,113.94806918,1,40,83,13.452380952380953,0.22534013605442177,Premium Residential,0.0,3.177304964539007,0.340341037812728,0.5756639043505779,4.543635495043706,3.177304964539007,0.6417061173473632,6.243595109009354,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6243595109009354,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041600008,22.53745854,113.94273856,高新南七道12号,惠恒大楼二期,4085badc72404de694b86f232f1d350f,1,2018/12/14 20:46:21,11,1,22.53745854,113.94273856,1,11,92,9.064516129032258,0.1950514510348017,Premium Residential,0.0,4.3018213356461406,0.3442854802242262,0.6802727699422896,4.511029894576923,4.3018213356461406,0.5515461282947784,6.33663062211796,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.633663062211796,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
44030500700424T0006,22.53221621,113.94666393,金地中心项目中建三局生活区2栋,金地中心项目中建三局生活区2栋,5d0464c7b2384b7ab973c80aac37fc80,2,2018/9/3 9:50:19,2,1,22.53221621,113.94666393,2,2,80,14.901234567901234,0.24859015393994813,Premium Residential,0.0,2.924847664184157,0.4133489432949414,0.6750702754708463,4.232618063211168,2.924847664184157,0.7217474432506473,6.871217405063234,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6871217405063235,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
44030500700424T0007,22.53245897,113.94648239,金地中心项目中建三局生活区3栋,金地中心项目中建三局生活区3栋,6295e405cca441c3982d124e1ad60cb4,2,2018/9/3 9:49:47,2,1,22.53245897,113.94648239,2,2,83,14.845238095238095,0.24348072562358275,Premium Residential,0.0,2.9338572364112636,0.2959539859072976,0.6025784818823965,4.539183160966038,2.9338572364112636,0.6405567975722855,6.175421757572455,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6175421757572455,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070160200042,22.53655863,113.93584919,科技南一路33号,阳光粤海花园一期2栋,52c752e7a08b4d159672cc79f5c5e325,3,2019/1/30 9:57:13,48,1,22.53655863,113.93584919,3,48,112,7.265486725663717,0.21732320463622837,Mixed-Use,0.0,5.032006679654884,0.4174380570040993,0.546209800144327,3.624488383408613,5.032006679654884,0.5509773765168775,5.9850986640372525,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5985098664037253,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070030300051,22.54554,113.95021721,科发路19号,华润置地大厦D座,2be195adb0354957828c143cba4e7381,7,2019/6/15 0:00:25,45,1,22.54554,113.95021721,7,45,130,17.068702290076335,0.17627177903385582,Mixed-Use,0.0,2.61411823397356,0.4246382501957191,0.6010111757412826,3.1944049444960805,2.61411823397356,0.5429821463962345,5.858910073042884,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5858910073042883,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070050500018,22.51865909,113.94179745,华润总部旁,瑞府酒店,0522761cfde44373bd764c837dcd775d,3,2018/7/20 0:01:16,64,1,22.51865909,113.94179745,3,64,22,24.73913043478261,0.24007561436672967,Premium Residential,0.0,6.037735849056603,0.2950931809214429,0.6697600542558845,4.370730437537549,6.037735849056603,0.7326905795412982,6.525060837486636,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6525060837486636,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070042300014,22.53024476,113.93625968,高新南九道51号,航空航天大厦1号楼,82bbd6c4ae1b4fc885fab90828a6f3fb,1,2019/5/31 17:21:36,21,1,22.53024476,113.93625968,1,21,93,14.925531914893616,0.2668628338614758,Premium Residential,0.0,2.9209555253447275,0.37012624693420726,0.5760664819457597,4.458842483933332,2.9209555253447275,0.6220786128439081,6.294702171354838,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6294702171354838,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
44030500700306T0004,22.54388751,113.94996144,中铁一局集团宿舍,中铁一局集团宿舍,c2a69b6bf9294dc0bc8a9f9c708142e9,1,2019/6/15 0:00:25,1,1,22.54388751,113.94996144,1,1,106,20.813084112149532,0.18019040964276356,Premium Residential,0.0,2.2857142857142856,0.3762712889624571,0.5923171105394971,4.768387427083702,2.2857142857142856,0.6886013409693286,6.486809325174772,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6486809325174772,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070120100023,22.51161521,113.92525296,兴南路54号7栋,南油B区17栋,4403050070120100023,2,2018/11/7 15:28:06,7,1,22.51161521,113.92525296,2,7,827,6.472222222222222,0.41823904875259627,Urban Village,0.0,5.439093484419263,0.730370554759877,0.17559478971543727,0.9293888687889605,5.439093484419263,0.25777292643255045,3.726512534426425,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.3726512534426425,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070160300005,22.52991298,113.92862098,桂庙新村100号,桂庙新村100号,4403050070160300005,2,2017/11/9 10:58:20,7,1,22.52991298,113.92862098,2,7,405,6.4088669950738915,0.30719017690310363,Mixed-Use,0.0,5.474464857576268,0.4935338732010833,0.5043621915176018,2.4284410170010835,5.474464857576268,0.48986624890304936,5.239015231829031,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5239015231829031,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q3-True Deprivation,Minor
44030500701501T0002,22.53573375,113.93465414,南海大道3688运动广场足球场管理室,南海大道3688运动广场足球场管理室,44030500701501T0002,8,2018/7/20 11:10:05,1,1,22.53573375,113.93465414,8,1,115,7.275862068965517,0.2190844233055886,Mixed-Use,0.0,5.027085590465872,0.38581812104671626,0.44742081783449383,3.305973272612171,5.027085590465872,0.6071506226161689,5.556540948341327,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5556540948341328,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070150100066,22.53096841,113.9279274,南海大道3688号,读月楼,4403050070150100066,2,2018/11/5 16:27:55,6,1,22.53096841,113.9279274,2,6,398,5.969924812030075,0.30558225136776784,Mixed-Use,0.0,5.732758620689655,0.4354510992934366,0.4349213869096761,2.834578860433012,5.732758620689655,0.4763659836066021,5.118000520138336,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5118000520138336,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070060100032,22.51309774,113.92646591,后海村125号,后海村125号,4403050070060100032,1,2018/11/12 14:34:00,4,1,22.51309774,113.92646591,1,4,825,7.171912832929782,0.41365371198752404,Commercial Block,0.0,5.076828518746159,0.6197041110691155,0.22919610180079464,2.100476726741299,5.076828518746159,0.35349726581319363,4.451895073549032,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.4451895073549032,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070150100102,22.5323845,113.9324517,南海大道3688号,"海滨小区19栋,20栋",4403050070150100102,2,2018/11/5 14:42:34,8,1,22.5323845,113.9324517,2,8,306,6.576547231270358,0.30246474763657966,Mixed-Use,0.0,5.381834118549359,0.44018271685865085,0.5481035447274176,3.8391840711170446,5.381834118549359,0.5856974315549794,6.261691919952609,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6261691919952609,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070160300006,22.52968258,113.92852977,桂庙新村37号,桂庙新村37号,4403050070160300006,3,2017/11/9 10:57:49,3,1,22.52968258,113.92852977,3,3,402,6.429280397022333,0.3099643492663583,Mixed-Use,0.0,5.46301787681098,0.4490556713804942,0.44618540256625117,3.412443789189188,5.46301787681098,0.5106947236559213,5.616797336112195,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5616797336112195,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070060100163,22.51098875,113.92648544,后海村3号,后海村3号,4403050070060100163,2,2013/6/6 11:05:52,7,1,22.51098875,113.92648544,2,7,772,6.714100905562742,0.44034850191371466,Urban Village,0.0,5.308154506437769,0.7359961983343832,0.1583030327982031,0.9531457869341315,5.308154506437769,0.3348439109817062,3.869150115795902,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.3869150115795902,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070060100162,22.51106675,113.92652881,后海村16-1号,后海村16-1号,4403050070060100162,2,2011/3/22 17:15:25,7,1,22.51106675,113.92652881,2,7,772,6.714100905562742,0.44034850191371466,Urban Village,0.0,5.308154506437769,0.7738313934493505,0.16003347722088374,1.1464768947345982,5.308154506437769,0.3536120251971603,4.145349983003705,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.41453499830037044,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070060100161,22.51117126,113.92665237,后海村17号A,后海村17号A,4403050070060100161,3,2011/3/24 14:15:40,8,1,22.51117126,113.92665237,3,8,765,6.711488250652741,0.43648126308039453,Urban Village,0.0,5.309535155742322,0.6685968783835424,0.15719282038529042,1.7338299433809958,5.309535155742322,0.3617197619188785,4.205855924564733,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4205855924564733,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070010200009,22.52768377,113.92592397,学府路99号,学林雅院5栋,4403050070010200009,2,2013/3/12 14:32:46,12,1,22.52768377,113.92592397,2,12,343,6.738372093023256,0.2933004326663061,Mixed-Use,0.0,5.29536270925534,0.4985482185762226,0.45470948165235114,3.089887255303645,5.29536270925534,0.5127547260919726,5.589107346608269,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5589107346608269,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
44030500701501T0001,22.5333964,113.92677246,南海大道3688号试验综合楼配电房,南海大道3688号试验综合楼配电房,44030500701501T0001,9,2017/10/24 14:36:05,1,1,22.5333964,113.92677246,9,1,264,5.577358490566038,0.2549092203631186,Mixed-Use,0.0,5.9853190287972895,0.40471515075614883,0.49845044421001783,3.4782976997711152,5.9853190287972895,0.5702658556420874,5.774739336434614,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5774739336434613,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
44030500701203T0009,22.51103527,113.92344772,南乐雅苑门口临时商铺,南乐雅苑门口临时商铺,e34023daca7d4f969811b15457dd08ba,9,2018/11/13 12:00:58,1,1,22.51103527,113.92344772,9,1,736,5.941655359565807,0.42220929397664453,Commercial Block,0.0,5.750231628224509,0.635199500889477,0.1896749090719183,1.7425492340192867,5.750231628224509,0.3931470767742765,4.255173200158834,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4255173200158834,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070070100004,22.51034616,113.92514689,兴南路12号,海映山庄7栋,4403050070070100004,2,2018/11/7 16:49:40,6,1,22.51034616,113.92514689,2,6,765,6.171018276762402,0.4325409539910968,Urban Village,0.0,5.6114646765258005,0.6794835210411112,0.13476180513641065,1.8466160305092383,5.6114646765258005,0.35177786687826584,4.233045828789166,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4233045828789166,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070070100003,22.51038296,113.92461591,华明路1号,海映山庄8栋,4403050070070100003,2,2018/11/1 13:58:36,6,1,22.51038296,113.92461591,2,6,756,6.054161162483488,0.42960549621411087,Urban Village,0.0,5.681317134950044,0.7416177182101386,0.18266054776713528,1.2290929679868108,5.681317134950044,0.23840420254966568,3.926496034139342,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.3926496034139342,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070070200004,22.50846202,113.92507636,兴南路52号,南海花园海威阁,4403050070070200004,2,2018/10/31 16:47:13,3,1,22.50846202,113.92507636,2,3,588,6.117147707979626,0.4322626765171321,Commercial Block,0.0,5.643451703694832,0.564133985803304,0.30835555820848015,2.2408119397061745,5.643451703694832,0.48571940963443944,4.83523713451635,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.48352371345163503,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070070200003,22.50845817,113.92487509,兴南路52号,南海花园海丰阁,4403050070070200003,2,2018/10/31 16:44:38,3,1,22.50845817,113.92487509,2,3,585,6.189419795221843,0.4286887441903808,Commercial Block,0.0,5.600621229317245,0.647594816229238,0.2794773326134151,2.0488034582667134,5.600621229317245,0.4845977946538703,4.891175530945688,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.4891175530945688,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070051500005,22.51783676,113.93204739,创业路4号,观海台花园7栋,4403050070051500005,2,2019/3/5 19:11:13,11,1,22.51783676,113.93204739,2,11,133,13.082089552238806,0.22933838271329918,Mixed-Use,0.0,3.248977117745113,0.39777818150037625,0.4226594984003333,4.046046071058617,3.248977117745113,0.6618798311723041,6.073742952846571,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.607374295284657,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070160600025,22.52840202,113.92982834,学府路30号,武装部,4403050070160600025,1,2015/8/26 9:43:50,6,1,22.52840202,113.92982834,1,6,430,7.593967517401392,0.29768896592933936,Urban Village,0.0,4.88074173685328,0.5636823309029583,0.2578743075184875,2.131068836685617,4.88074173685328,0.4872000552835249,4.642050895000654,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.46420508950006545,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
